sample_id,language,text,sentiment,code_switched_english,english_token_count,word_count,source
sesotho_250,Sesotho,bo so sheba ho ea holimo,positive,True,1,6,Twitter
sesotho_251,Sesotho,some other teams are busy on window transfer but ya rena e busy e re jesa ke betway,negative,True,2,18,Twitter
sesotho_252,Sesotho,stop being obsessed about khabazela wena thuso,positive,True,1,7,Twitter
sesotho_253,Sesotho,only thing i hate ka kasi ke batho ba ho dlala music hoseng eyo jeso,negative,True,3,15,Twitter
sesotho_254,Sesotho,wa be o sukudisa hoseng o kwatile moo,positive,True,1,8,Twitter
sesotho_255,Sesotho,imagine the admin oyiyichola pha an emotional rag of a man ncono kuyekwe betere,negative,True,3,14,Twitter
sesotho_256,Sesotho,empa u tseba sekhooa tjena ke western what what so clearly that cant be all bad,negative,True,7,16,Twitter
sesotho_257,Sesotho,pedros daar ba rekisa maebana a etsang re be horny ke letswai tota,positive,True,2,13,Twitter
sesotho_258,Sesotho,nyaa ga kare latlha kare a bee okaseje mateng ele 32 degrees ka montle man nthomelela serope moo ketle go gadika,positive,True,1,20,Twitter
sesotho_259,Sesotho,louyas bata nga ni angkas oi kasab an man,neutral,True,1,9,Twitter
sesotho_260,Sesotho,o bosso tlheraapatiently waiting for the day itseng,positive,True,2,8,Twitter
sesotho_261,Sesotho,jooo u tla utloa mariha a tlang from stories ke utloe hore batho bao ba lubaa ha ke tsebe ba eletsoa ke mang askies,positive,True,1,24,Twitter
sesotho_262,Sesotho,thank you kea leboha haholo fela,positive,True,2,6,Twitter
sesotho_263,Sesotho,money chelete gelt imali zaka le dickson mthondo,neutral,True,1,8,Twitter
sesotho_264,Sesotho,4202 o hlahile ka borena ka mara a maholo,positive,True,1,8,Twitter
sesotho_265,Sesotho,thuso motaung makes such impactful radio he literally helps people everyday on that show ha khethe nku ka pere,positive,True,2,19,Twitter
sesotho_266,Sesotho,fubeng sa hae kajeno kea hatolohachee hake hloke lethoke bolokehile my moms wake up tune,negative,True,1,15,Twitter
sesotho_267,Sesotho,covi19 vaccine government sends important message to sansfull story bonang big brother thuso andre de ruyter condolences lesufi kabza,neutral,True,1,19,Twitter
sesotho_268,Sesotho,le iketla hore le tsebanang maobane ke laba ka siea koloi kfc holimo ka ea down town ka maoto hoping to see anyone from here dololo,negative,True,1,26,Twitter
sesotho_269,Sesotho,haona monyetla ntate youre the first person to do so then we can follow,neutral,True,5,14,Twitter
sesotho_270,Sesotho,if you are a foreign national from any country in any country you are doing what god had asked you to do tlala le lefatshe,neutral,True,11,25,Twitter
sesotho_271,Sesotho,all the photos from lori harveys glamourous birthday celebrations,positive,True,1,9,Twitter
sesotho_272,Sesotho,nnyaa tlhe mma ke molwetseerile ere12 ebo gotwe ng ng ya lapeng so ke berekile 2 hours fela i hope le kmso ke tlaa busiwa,positive,True,2,24,Twitter
sesotho_273,Sesotho,but its really hot today empa i understand its a need,negative,True,5,11,Twitter
sesotho_274,Sesotho,nahana re lla ba botlhe coz our team lost boring,negative,True,1,10,Twitter
sesotho_275,Sesotho,daaaamn what a player used to watch football of siwelele sa masokolara,neutral,True,2,12,Twitter
sesotho_276,Sesotho,enough about what i couldnt do ka october november comes with new opportunities hauweng,negative,True,3,14,Twitter
sesotho_277,Sesotho,batlampe ba rapellwe hore chelete tsa batswadi ba bona di be le molemo lemong setlang,negative,True,1,15,Twitter
sesotho_278,Sesotho,dumela moratuwa i robetse hantle,positive,True,1,5,Twitter
sesotho_279,Sesotho,nna ke lula seke bona lifoto fela mehlaena about things that happened in haholo tse academic,positive,True,1,16,Twitter
sesotho_280,Sesotho,ba busy ba sasanka le lefatshe they must stay at their own village,neutral,True,2,13,Twitter
sesotho_281,Sesotho,a palamise moruti ba nka chelete ea koleke,neutral,True,1,8,Twitter
sesotho_282,Sesotho,shes in the good mood mo kope chelete,positive,True,2,8,Twitter
sesotho_283,Sesotho,reminder we are meeting again tomorrow for the 2nd leg of featuring chabala mbao and still delving deeper into mental health amp,negative,True,7,22,Twitter
sesotho_284,Sesotho,my mood today is to seat at the back seat of a golf r with 6 ea basali,neutral,True,5,17,Twitter
sesotho_285,Sesotho,your pastor also lie to you every sunday including other newspapers empa hao buwe fakoldont reserve words for him amp,negative,True,2,20,Twitter
sesotho_286,Sesotho,lesedi hows things looking for me career wise this year,neutral,True,2,10,Twitter
sesotho_287,Sesotho,yhiiiishe performed ubala i hope we were here neketlo khutla kele seretse mahlong kaho lla,negative,True,4,15,Twitter
sesotho_288,Sesotho,can never be me this is definitely why iam single ke nahana o ko zame16 years,negative,True,7,16,Twitter
sesotho_289,Sesotho,harena film law lesotho monabatho basa tsebeng letho ka film and theatre ba lutseng ka li officeng ba re joetsa hore hare mmaraka le capacity,negative,True,1,25,Twitter
sesotho_290,Sesotho,after 2024 you will be jobless wena bushiris disciple you must save this tweet setlokotsebe sa ngoanana,positive,True,5,16,Twitter
sesotho_291,Sesotho,motho a bona thuso and she starts screaming and losing her shit n stuff,positive,True,4,14,Twitter
sesotho_292,Sesotho,kganthe a le re scarce skills what what mafaseng kae kae,neutral,True,3,11,Twitter
sesotho_293,Sesotho,nxu stru o ja december fela knowing bana ba boela skolong and u wont find money motlhofo january,negative,True,2,18,Twitter
sesotho_294,Sesotho,relationship di satlo fela ke loadshedding,neutral,True,1,6,Twitter
sesotho_295,Sesotho,dc should just cut a cheque aquaman o gorogile,positive,True,3,9,Twitter
sesotho_296,Sesotho,a lot is going on right now go bata motho ela a ntse a le ko dikhoteng,negative,True,5,17,Twitter
sesotho_297,Sesotho,dumelang le phela joang welcome to the wednesday edition of the best breakfast show in the land tlamang mababanta ha re eeng pooopooopooopoooh,positive,True,4,23,Twitter
sesotho_298,Sesotho,i was too excited to be walking with the streetlights on to mind it empa le bona ba hloka ho theotheola pace hanyane fela,negative,True,5,24,Twitter
sesotho_299,Sesotho,she can ko public place nahana cheri ya hao ba monka videos and alles ale all over dancing,neutral,True,3,18,Twitter
sesotho_300,Sesotho,girls kopela le itlhokomeleng go nale monna o a tsamayang a tshwara basadi marago ga fetsa abafe r6000,negative,True,2,18,Twitter
