sample_id,language,text,sentiment,code_switched_english,english_token_count,word_count,source
setswana_263,Setswana,users using that section of the roadway we appeal that motorists should be patient for the duration of these repairs and road closures said fihla,neutral,True,9,25,Twitter
setswana_264,Setswana,ke se ke utlwilejesu ha u mpitsau mpona ke lahlehileu re oa mpholosa e ke dumetsenthole morenantlhatswe nthlakudisiseke be motle le nna,positive,True,1,22,Twitter
setswana_265,Setswana,dear nna kao rata thata one day yooooh one day i ll meet you this is me affirming,positive,True,5,18,Twitter
setswana_266,Setswana,yeses this response e tlhoka come back stru,negative,True,1,8,Twitter
setswana_267,Setswana,ntate thuso is legendary shem uthi utheni,neutral,True,1,7,Twitter
setswana_268,Setswana,rona re buiwa gole bosula hela always,negative,True,1,7,Twitter
setswana_269,Setswana,i heard they ve budgeted for it gongwe go tla nna botoka,neutral,True,3,12,Twitter
setswana_270,Setswana,hi swin we ni ri kwala phorola street soshanguve ext12b pretoria north,neutral,True,1,13,Twitter
setswana_271,Setswana,crush yame yone gagona hae tsenanag teng mo di review love it,positive,True,2,12,Twitter
setswana_272,Setswana,wa itsapa kana benefits di dintsi will do,positive,True,2,8,Twitter
setswana_273,Setswana,ke busy thata this week,negative,True,1,5,Twitter
setswana_274,Setswana,another character that needs to vae is sbongile ong borile thata,negative,True,2,11,Twitter
setswana_275,Setswana,ga ke batle ba fofa ka nna have to keep it short,neutral,True,2,12,Twitter
setswana_276,Setswana,o mpoledisa thata my sister,negative,True,1,5,Twitter
setswana_277,Setswana,mme basadi ba ka rialo ke a dumela,negative,True,1,8,Twitter
setswana_278,Setswana,bathong cuz ke phakela ke bollella mama gore ngwetsi gae happy,positive,True,1,11,Twitter
setswana_279,Setswana,and my favourite season goree re bona sentle go sena di jacket,positive,True,2,12,Twitter
setswana_280,Setswana,best set for me so far still haven t listened to ntate sello youngsta and khanyi,neutral,True,5,16,Twitter
setswana_281,Setswana,y all wouldn t be able to talk to me nka swenka botlhoko,neutral,True,2,13,Twitter
setswana_282,Setswana,my late grandma would call you lepstshega ne a re motho o boi o bidiwa yalo,positive,True,4,16,Twitter
setswana_283,Setswana,immediately after the accident cause if it s right after you have to bopha that seatbelt to bay zisa the insurance company or witnesses,negative,True,8,24,Twitter
setswana_284,Setswana,she s in school o itse rragwe ngwana bogolo,neutral,True,2,9,Twitter
setswana_285,Setswana,loki a mathata a lekgotla la gago kua kwa-zulu natal ntate,negative,True,2,12,Twitter
setswana_286,Setswana,at this point se segolo ke bophelo,neutral,True,1,7,Twitter
setswana_287,Setswana,modimo keha a intatola a ntira jang,negative,True,2,7,Twitter
setswana_288,Setswana,khono u ke oa njoetsa hore u motsoetse e le nthabiseng a fihla li mofahlile esale a siea ngoana le nkhono,negative,True,2,21,Twitter
setswana_289,Setswana,just home sleeping mme dj wa ko penywise o letsa some good classic music ke tla lala ke tsogile,negative,True,3,19,Twitter
setswana_290,Setswana,tshwanetse ele nna hela mo lehatsheng o seng mo relationshipng batho ba ratana and go gontle gore,positive,True,1,17,Twitter
setswana_291,Setswana,o tlo lala o mpolaile gompieno ke ne ke itumetse thata and put the phone away ke tla go e senkela,positive,True,2,21,Twitter
setswana_292,Setswana,hahahaha i understand ka10 ke betsa the second skafthini,neutral,True,2,9,Twitter
setswana_293,Setswana,we might call you motho o mogolo o phaphang nje,negative,True,2,10,Twitter
setswana_294,Setswana,bese it s 4 games for tomorrow,neutral,True,2,6,Twitter
setswana_295,Setswana,ke a le bona combo ya morolong mokalaka motswapong go nna hela jaana,positive,True,1,13,Twitter
setswana_296,Setswana,re dumalana jaanong gore backup plan is important akere kamogelo,negative,True,1,10,Twitter
setswana_297,Setswana,lona bo tshega i hope lo nkemella ge ba ka mpotsa mqundu waka,positive,True,1,13,Twitter
setswana_298,Setswana,one day retloba araba ene gwase be monate plus they don t like go butsisa nnete,negative,True,3,16,Twitter
setswana_299,Setswana,this is exactly what i said to someone maloba,neutral,True,4,9,Twitter
setswana_300,Setswana,se a hokotsega o utlwa o tsenwa ke phefo,negative,True,1,9,Twitter
