sample_id,language,text,sentiment,code_switched_english,english_token_count,word_count,source
isizulu_225,isiZulu,hoja bonyane enele teng bro neketlo tshela poone🤣🤣🤣 jwale im a broke nigga,neutral,True,1,13,Twitter
isizulu_226,isiZulu,kancane kancane you are seeing the light 😂,positive,True,3,7,Twitter
isizulu_227,isiZulu,o tshela se frank that’s enough 😂,positive,True,1,7,Twitter
isizulu_228,isiZulu,inokushona phansi baft2 just accept the challenge of the world,negative,True,4,10,Twitter
isizulu_229,isiZulu,"nolwazinkomo5 shut your ass up why are you talking from there thats probably why there is so much hate, must take it out iqiniso libuhlungu",negative,True,9,25,Twitter
isizulu_230,isiZulu,kush o tshela se right now,neutral,True,2,6,Twitter
isizulu_231,isiZulu,"you are very consistent🤣🤣🤣🤣🤣 qhubeka, iyeza",neutral,True,3,6,Twitter
isizulu_232,isiZulu,kona utshwala ngingabujabulela namhlanje too bad i’m on this cleanse🙄,neutral,True,4,11,Twitter
isizulu_233,isiZulu,obsesion haters people concerning person positive reactions content decide focus negative reactions stupid trols complain haters yini kangaka kodwa,negative,True,1,19,Twitter
isizulu_234,isiZulu,imagine unyathelwa ngomnye ngapha and kwelinye icala udj cut the song at your favourite part,negative,True,4,15,Twitter
isizulu_235,isiZulu,kancane kancane baya vela i have many enemies,positive,True,2,8,Twitter
isizulu_236,isiZulu,"people thought we were mean for saying mphowabadimo deserves better, buka manje 🤦🏽‍♀️",neutral,True,4,12,Twitter
isizulu_237,isiZulu,i can’t believe ukuthi one day i just decided i am never drinking alcohol again and i never looked back,neutral,True,11,21,Twitter
isizulu_238,isiZulu,co hebanna this taxi driver manje why kill people just like that,positive,True,4,12,Twitter
isizulu_239,isiZulu,mr mvubu is having it hard useyahlanya kakhulu theblackdoor,negative,True,2,9,Twitter
isizulu_240,isiZulu,kuthiwa we’re just label whores,neutral,True,2,6,Twitter
isizulu_241,isiZulu,"transmagnific ncesi, bangikhuba kakhulu labo bantfu labo, more than once i got shtty service from them zange ngaphindza",positive,True,3,18,Twitter
isizulu_242,isiZulu,sandilekamsibi i was about to ask ukuthi angenaphi amapyjama🤣🤣,neutral,True,3,9,Twitter
isizulu_243,isiZulu,son tubatse mahudum be ke se ka tshela center morwarre,neutral,True,1,10,Twitter
isizulu_244,isiZulu,when he order amanzi and forgetting wallet,neutral,True,2,7,Twitter
isizulu_245,isiZulu,umsebenzi wethu is not their song iyntsimbi zase envygtulazi,neutral,True,3,9,Twitter
isizulu_246,isiZulu,choenyane checker iphone not ukuthi ngigcine nin ukukhuluma nabantu uyaphi lapho,neutral,True,1,11,Twitter
isizulu_247,isiZulu,kuthiwa you are causing anarchy by exercising your legal rights,neutral,True,4,10,Twitter
isizulu_248,isiZulu,phad 😹 yoh nawe waze walikhuni iqiniso ngam angaz nabanye kodwa keah if ngingathola yena 😩i wouldnt even look at girls,positive,True,3,20,Twitter
isizulu_249,isiZulu,dear god you once gave me a flat tummy ngiyavuma ngaybhubhudlala here i am humble and on my knees ngicela eyokugcina angeke ngisaybhubhudlaamen,positive,True,8,23,Twitter
isizulu_250,isiZulu,i pray to god 2023 is better than 2022 coz cishe ngashona,positive,True,3,10,Twitter
isizulu_251,isiZulu,admin engaka cabanga can never be me,positive,True,4,7,Twitter
isizulu_252,isiZulu,"percyshayamunda bongi vele ke amakwerekwere azi ukuth yonke into, yomali lutho boet, fanele sikhulume ngento ezenzeka ezweni lethu, regardless i level of education",negative,True,3,23,Twitter
isizulu_253,isiZulu,people’s bodies have nothing to do with us haibo uxakwe yini ngempela,positive,True,5,13,Twitter
isizulu_254,isiZulu,hlezi o le out and about 🥹🥹,neutral,True,1,6,Twitter
isizulu_255,isiZulu,"thisha omuhle sengabeka umoya phansi with shoes, its new year, new feet, eza last year sihlezi siphisana ngazo izocathulo",negative,True,4,19,Twitter
isizulu_256,isiZulu,"yeah, i am listening khuluma",neutral,True,2,5,Twitter
isizulu_257,isiZulu,k orlandopirates abayeke ngempela i’m fed up,positive,True,1,8,Twitter
isizulu_258,isiZulu,"laze lalihle ikhaladi egym, manje she has those short perm hair and kulabo your kaffir poes uphuma fast la",positive,True,6,19,Twitter
isizulu_259,isiZulu,"okay sho ke, mara amanga wona, haa please siyacela 🤣😂🤣😂🤣😂",positive,True,2,9,Twitter
isizulu_260,isiZulu,gee 😂😂 sizwa ngawe ukuthi mina angijoli and wena uyajola sthandwa😊,positive,True,1,10,Twitter
isizulu_261,isiZulu,amanzi awenzi mohluko but i will not give in to temptation,neutral,True,6,11,Twitter
isizulu_262,isiZulu,ngicela ukuba kwi home alone my number 0788699621,neutral,True,2,7,Twitter
isizulu_263,isiZulu,sh i just got home cabangasilinde wena,neutral,True,3,7,Twitter
isizulu_264,isiZulu,"ask malema zikhala manje court, he even complained that they threatened him because he is against the state",positive,True,7,18,Twitter
isizulu_265,isiZulu,"not getting along with your in laws looks really stressful im watching nganele and into ka gcina is just 😖 sabelo even said if it came down to it, hed choose his family",negative,True,13,32,Twitter
isizulu_266,isiZulu,ramaphosa didnt appoint minister of fishoil kade amafutha ebiza kangaka,positive,True,2,10,Twitter
isizulu_267,isiZulu,poshteedkay mankaeza i agree with you nangu muntu eqamba amanga ngamadlozi,negative,True,3,11,Twitter
isizulu_268,isiZulu,thank you drizzy drake for reminding me why ndibelievea kangaka 😭🙏,positive,True,4,10,Twitter
isizulu_269,isiZulu,uya phezulu or uyehla 😂😂😂😂😂😂,positive,True,1,4,Twitter
isizulu_270,isiZulu,presidencyza bayabona ukuthi silunge kakhulu imagine lomuntu who was writing this tweet nje bekuthini ekhanda lakhe ngoba uyaz ayikho yonke lento ayibhalile,negative,True,2,22,Twitter
isizulu_271,isiZulu,ngicela sibe realistic just for 2 minutes jeez,neutral,True,2,7,Twitter
isizulu_272,isiZulu,"i wonder what her goal is ,like the story behind,khona okushaya amanzi la",positive,True,3,14,Twitter
isizulu_273,isiZulu,"you cant plot love, you must surrender continuously siya❤",positive,True,4,9,Twitter
isizulu_274,isiZulu,show these people ukuthi uyangfuna,negative,True,2,5,Twitter
isizulu_275,isiZulu,ntusi name lindoage 32relationship single but not availabledob 26 februarywe sthenjwa ntusi yenkomo cishe saba o twin,neutral,True,2,16,Twitter
isizulu_276,isiZulu,"qocwa this dog in a nutshell iyoh yaze yacute ebusweni, kodwa",neutral,True,3,11,Twitter
isizulu_277,isiZulu,rugby player yayazi klk amagwijo i love siya yhoo,neutral,True,2,9,Twitter
isizulu_278,isiZulu,"last season udolly ubeyithwele ichiefs, scoring important goals but manje abantu bakhohliwe yilokho until we all accept the truth, kohlale kunje",negative,True,4,21,Twitter
isizulu_279,isiZulu,when you refuse to touch and remove your moms underwear from the washing line amp she hits you with mara wase stradini wona uwa khumula ngamazinyo amaphenti😢😢😢,negative,True,9,27,Twitter
isizulu_280,isiZulu,sleeping to avoid inkinga zami,negative,True,1,5,Twitter
isizulu_281,isiZulu,there will probably be one kwa zille coz egoli khohlwa,negative,True,2,10,Twitter
isizulu_282,isiZulu,ukhozi fm ubusuku obuhle nonongcebo kusukela ngo20000000 namuhla onthecouch sikhuluma ngomngeni water 202122 imiphumela yokusebenza yonyaka ezezimali kanye nokungeyona ukhozifm,negative,True,1,19,Twitter
isizulu_283,isiZulu,kakani sihle because well never stop singing our field hollers ngenxa nimelwa zizirhama thina,positive,True,3,14,Twitter
isizulu_284,isiZulu,lol…uyithathe wrongo siya kule game…,positive,True,1,6,Twitter
isizulu_285,isiZulu,"for umsebenzi hle, are you umsebenzi wena🤷🏾‍♂️",positive,True,3,7,Twitter
isizulu_286,isiZulu,smash rsa white government governed better and improved the standard of living of its people we all know the people of apartheid government kodwa ke qhubeka,negative,True,13,26,Twitter
isizulu_287,isiZulu,xavier 101 your thinking is disgusting and privileged uyakwazi ukuboshelwa into ongayazi ukuthi kuwenzani umqondo nomphemfumulo wakho,positive,True,3,16,Twitter
isizulu_288,isiZulu,forbes hayi qhubeka my guy next time she asks just say yes,positive,True,6,12,Twitter
isizulu_289,isiZulu,they said she was trying to say cabanga😭😭😭😭😭,negative,True,6,8,Twitter
isizulu_290,isiZulu,good things only manje season 6 is not on netflix ke so now im stuck,neutral,True,6,14,Twitter
isizulu_291,isiZulu,no one4 year old mama cela ukukhuluma phela nami cela ningilalele inja enkulu iyakwazi yini ukudriver🤔sigh,positive,True,2,17,Twitter
isizulu_292,isiZulu,"as ze said dont force communication in a relationship if your partner is silent, come to me i love you, uyezwanami ngiyaphinda ngisho njalo",neutral,True,13,24,Twitter
isizulu_293,isiZulu,"no matter how smashing you look, women will never comolement you, hlezi ubona that they looking at you with admiration they rather gossip about it than tell you",negative,True,14,28,Twitter
isizulu_294,isiZulu,za 🤣🤣🤣10 million yonke bafo the whole 10 million,neutral,True,1,7,Twitter
isizulu_295,isiZulu,me too 🚮 uvele ubone nje ukuthi weeee,neutral,True,1,7,Twitter
isizulu_296,isiZulu,thank for playing phakade,positive,True,2,4,Twitter
isizulu_297,isiZulu,ngifake ama earphones listening to music ngibuka ne tv😭😭🤣 umgowo,negative,True,1,10,Twitter
isizulu_298,isiZulu,malembe ayi youre lucky mfana maybe they even made it better than what it was ngiyasola,negative,True,4,16,Twitter
isizulu_299,isiZulu,😭😭😭😭😭batho ba ne ba utlwana wautlwaeverything about them was perfect 🤣🤣🤣🤣🤣🤣🤣 kile ra tshela who got tiny an accounting job here kante isnt pmakute real ene lol hey,negative,True,4,27,Twitter
isizulu_300,isiZulu,hi nelza b kukhula upiet aphane emalahleni izolo bekukhula umntazana kafrans debjg mkoka ekwagga a bakhulele phezulu 🎉🎊🌹🎁,positive,True,1,17,Twitter
