sample_id,language,text,sentiment,code_switched_english,english_token_count,word_count,source
sepedi_268,Sepedi,melita is scared of meiki,negative,True,1,5,Twitter
sepedi_269,Sepedi,i miss thato bathong am now bored phela she was like my housemate,neutral,True,7,13,Twitter
sepedi_270,Sepedi,the removal of all over the age 56le ba eseng cabinet allof kamoka zonke,neutral,True,2,14,Twitter
sepedi_271,Sepedi,hppy brthday more faith and hope,positive,True,2,6,Twitter
sepedi_272,Sepedi,offcourse they will break into a sefela yhoo cant wait to see my,positive,True,6,13,Twitter
sepedi_273,Sepedi,eish wenaa ebile ka tlogela,negative,True,1,5,Twitter
sepedi_274,Sepedi,dan tshanda ne a tlhokahala ntse o ntshwarisitse letlapa,negative,True,1,9,Twitter
sepedi_275,Sepedi,lmao whats the alternative ba mo bolaye,neutral,True,1,7,Twitter
sepedi_276,Sepedi,nna motho a ka tseba gore ke nale black belt,negative,True,1,10,Twitter
sepedi_277,Sepedi,so the trio bayakhala about food coz the ladies are refusing to cook and bona balambile abanazandla yini who will cook for them next week,negative,True,8,25,Twitter
sepedi_278,Sepedi,futhe angaaowalang kahle a fane a tata yinga tlakuleki,positive,True,2,9,Twitter
sepedi_279,Sepedi,damn antoine griezmanns touches reminds me of george lebese nice touches on the ball,positive,True,2,14,Twitter
sepedi_280,Sepedi,first time in my life a gent im with goes out partying and i dont get shxt worried nah o ntsa etsang le bo mang wo,neutral,True,5,26,Twitter
sepedi_281,Sepedi,this is not the finale i have imagined ahh shem e padile season 2 we dont need season 3 please,neutral,True,9,18,Twitter
sepedi_282,Sepedi,i hope she doesnt forget,positive,True,2,5,Twitter
sepedi_283,Sepedi,youre such a cool oke ong chazela gore o rata ditaba,negative,True,1,11,Twitter
sepedi_284,Sepedi,whats that black thing on his lips and under his nose,neutral,True,2,11,Twitter
sepedi_285,Sepedi,thato fans lets gather right here to appreciate her thato appreciation,negative,True,1,11,Twitter
sepedi_286,Sepedi,nka lela 40days and 40nights go tlhakana le gore le yone bolo ga ke e rate,neutral,True,1,16,Twitter
sepedi_287,Sepedi,someone please refer me to a graphic designer that can edit youtube videos in joburg please,negative,True,6,16,Twitter
sepedi_288,Sepedi,girls go through sht imagine being loyal to a married man bathong,negative,True,2,12,Twitter
sepedi_289,Sepedi,halala o nale motho theres hope for me also,negative,True,1,9,Twitter
sepedi_290,Sepedi,ehh ba ba matlhonyana a boroko ba yesess,positive,True,1,8,Twitter
sepedi_291,Sepedi,also why did i read his name as idibala,positive,True,3,9,Twitter
sepedi_292,Sepedi,ke pallwa ke gotsamaa kana i wont even make it to taung kamoso,neutral,True,2,13,Twitter
sepedi_293,Sepedi,with 4 eyes mara o betha mang vele eff are last cowards those hooligans are only good in vandalism,negative,True,5,18,Twitter
sepedi_294,Sepedi,my weekend starts on thursday so re tlo bolela monday ke re ke le botse esale ka pela,neutral,True,2,18,Twitter
sepedi_295,Sepedi,ke nna owangwana o mongwe leon mongwe ke waka so haii ga ke batle sepe,positive,True,1,15,Twitter
sepedi_296,Sepedi,from kgale actually but all i get is dissapointments,negative,True,3,9,Twitter
sepedi_297,Sepedi,i have been searching for themke a rata joang,positive,True,4,9,Twitter
sepedi_298,Sepedi,go fisa kae maar durban re bolawa ke serame so,negative,True,1,10,Twitter
sepedi_299,Sepedi,gareth bale is gunna take us to qatar,neutral,True,2,8,Twitter
sepedi_300,Sepedi,bona im ready to tackle it,negative,True,1,6,Twitter
