sample_id,language,text,sentiment,code_switched_english,english_token_count,word_count,source
setswana_269,Setswana,i heard they ve budgeted for it gongwe go tla nna botoka,neutral,True,3,12,Twitter
sepedi_139,Sepedi,mare ha e na jaive ame tshelete o ne ke a batla,negative,True,1,12,Twitter
sesotho_244,Sesotho,mara after falling off of a mountain kapele so ba dlala ka rena,positive,True,2,13,Twitter
setswana_074,Setswana,wanting tamsyn to win is coonery of the highest order weee abantwana baka rama,negative,True,2,14,Twitter
isixhosa_021,isiXhosa,zeziminqweno and u know why ndikujongile 😃,positive,True,2,6,Twitter
sepedi_064,Sepedi,i hope today is wonderful and that youre able to rest burnout is hard af love ya,negative,True,8,17,Twitter
sepedi_142,Sepedi,nna a ke tsebe se salang i got my meal vouchers re kgotse nou,negative,True,3,14,Twitter
setswana_117,Setswana,ao bathong jaanong hot dog yone ne a e isa kae,negative,True,1,11,Twitter
sesotho_077,Sesotho,ebile wena oe namela e le betere e kreye ka bo 5am o ya mogwase lerome northam do trebiwa maretereterete,positive,True,2,20,Twitter
sesotho_064,Sesotho,ive covered and followed inaugurations its a first ntate mosisili o la roleloa khaebane ke dc ntate tom a ke lebetse empa ela lla,negative,True,3,24,Twitter
sepedi_140,Sepedi,you guys never stop nehke eng le batla go thibiwa ke lewatle e monate mo mesong,positive,True,2,16,Twitter
setswana_285,Setswana,loki a mathata a lekgotla la gago kua kwa-zulu natal ntate,negative,True,2,12,Twitter
isixhosa_142,isiXhosa,mat boschh they should hire that man as a stuntman umosha iskhathi doing deliveries,negative,True,4,14,Twitter
sepedi_225,Sepedi,ja nor ke boile makihutjo a fedile,positive,True,1,7,Twitter
sesotho_215,Sesotho,ke qetile mahlo ke diala ha a je letho,neutral,True,1,9,Twitter
sepedi_267,Sepedi,a go berekiweng we cant have batho ba ba sa batleng go dira dinamane,neutral,True,4,14,Twitter
isixhosa_270,isiXhosa,one person followed me automatically checked by,neutral,True,1,7,Twitter
sesotho_187,Sesotho,a bua kanna ke sure ke nahana ke schumacher,neutral,True,1,9,Twitter
sesotho_053,Sesotho,mos ko kreya go tletse at the salon already setse gonale traffic,neutral,True,2,12,Twitter
isixhosa_106,isiXhosa,pule madondo can i answer you mangithola umsebenzi i owe myself a celebration shem,neutral,True,5,14,Twitter
setswana_018,Setswana,i ll check it out ausi and confirm of i ve received the readings,neutral,True,5,14,Twitter
setswana_068,Setswana,nnyaa a re tsweng mo go yone go hitile,neutral,True,1,9,Twitter
setswana_175,Setswana,hi kgosi please let s get married,positive,True,1,7,Twitter
sesotho_254,Sesotho,wa be o sukudisa hoseng o kwatile moo,positive,True,1,8,Twitter
sesotho_276,Sesotho,enough about what i couldnt do ka october november comes with new opportunities hauweng,negative,True,3,14,Twitter
isixhosa_015,isiXhosa,amadoda yintoni i”we’ll see”,negative,True,2,6,Twitter
sesotho_166,Sesotho,thank you that time ke wele botlhoko joang when i just reached 5km but i soldiered on,negative,True,8,17,Twitter
sesotho_291,Sesotho,motho a bona thuso and she starts screaming and losing her shit n stuff,positive,True,4,14,Twitter
setswana_165,Setswana,peter shalulile must be off the mark from today ba bolela thata nou,positive,True,3,13,Twitter
setswana_035,Setswana,we hear u sir from welkom doorn etsa fela ntate,neutral,True,1,10,Twitter
setswana_238,Setswana,thank you very much kgosi,positive,True,4,5,Twitter
sepedi_290,Sepedi,ehh ba ba matlhonyana a boroko ba yesess,positive,True,1,8,Twitter
sepedi_040,Sepedi,hes phakathi inside this guy o sebete,positive,True,1,7,Twitter
sepedi_031,Sepedi,mongwe ne are ke mo rekele icetropez eja p 6595 mo liquarama a gona ko eleaowaap bagarona,positive,True,2,16,Twitter
sepedi_243,Sepedi,ntate mokoena mohatsa mme mmalethabo mokoena aka lerato la pelo ena ya ka lehakwe la pelo ya kantata lethabo i love you hubby,negative,True,3,23,Twitter
sesotho_129,Sesotho,hai mara nahana sebokeng ai miss me,negative,True,1,7,Twitter
sepedi_137,Sepedi,a gona bothata ka network mpumi mara generally go iragalang ngi chazele ou,negative,True,2,13,Twitter
isixhosa_201,isiXhosa,siviwe gs mxoduda look2windwards tamie4life yes uyazi kakuhle mntase 😂,positive,True,1,11,Twitter
setswana_265,Setswana,dear nna kao rata thata one day yooooh one day i ll meet you this is me affirming,positive,True,5,18,Twitter
sepedi_004,Sepedi,i hope the person i date likes it salty,positive,True,4,9,Twitter
setswana_233,Setswana,no ways kgosi i don t believe you,neutral,True,3,8,Twitter
setswana_003,Setswana,eish nna tota ga ke tsala ya mogote le eseng,negative,True,1,10,Twitter
isixhosa_134,isiXhosa,am buddahman loool hayibo soze what happened,negative,True,2,7,Twitter
setswana_055,Setswana,where can i get the full judgement ntate,neutral,True,4,8,Twitter
setswana_244,Setswana,go betsana for mosimane is wild af though,positive,True,1,8,Twitter
setswana_184,Setswana,this was an extract from manthatisi and sekonyela book 2 the kgosi rules you can get a copy here,neutral,True,9,18,Twitter
isixhosa_174,isiXhosa,ke tshela ka anxiety confidence and esteem issues but i think i turned out okay 😊,positive,True,6,15,Twitter
sesotho_143,Sesotho,siya fana lavi 3 of us ke mna kwa worse i dont know my dad this other two banale bo papabona empa nna jeso,negative,True,5,23,Twitter
isixhosa_278,isiXhosa,🧔🏿 windhoek please🧑🏻 wena mhlekazi👨🏾‍🦲 namibia,positive,True,1,5,Twitter
sesotho_136,Sesotho,is this what you tell lori,neutral,True,4,6,Twitter
isixhosa_269,isiXhosa,yaya is that makazi there bbtitans,neutral,True,3,6,Twitter
sepedi_101,Sepedi,di a bowa ko mjolofontein,neutral,True,1,5,Twitter
setswana_173,Setswana,osa tshega this is our bread and butter here,neutral,True,5,9,Twitter
sesotho_195,Sesotho,ke romele oomf chelete ya henny le haircut thoughts are being thunk,neutral,True,2,12,Twitter
isixhosa_128,isiXhosa,cozminontsomi and to think they are trying to normalise it hay sies maarni don’t even find my cousins attractive babatywa kakubi abantu,negative,True,5,23,Twitter
setswana_207,Setswana,bopha bopha someone must account,neutral,True,1,5,Twitter
isixhosa_242,isiXhosa,ncubukezim very goodkaloku bathi ianc ngumbutho wam suffer ke,neutral,True,1,9,Twitter
setswana_246,Setswana,o ka se itsi mara you cant be playing with a bball if basadi ba teng,negative,True,5,16,Twitter
isixhosa_087,isiXhosa,bhele thembisile q ewe please find other spots ezi cute but kubekhona utywala,negative,True,2,13,Twitter
sepedi_228,Sepedi,nna only theo and gopolang are dmng me ba nyaka di slip tsa betway,positive,True,4,14,Twitter
isixhosa_293,isiXhosa,msendi1 advobarryroux jonga mntase wena you know us so well 🤗,negative,True,3,10,Twitter
setswana_072,Setswana,may many follow o bolela thata,negative,True,1,6,Twitter
setswana_259,Setswana,mmm i wonder o jang moo,neutral,True,1,6,Twitter
isixhosa_025,isiXhosa,gushgirl yanga co pe is dull bra akhonto apha indawo zemandi zise kasi only,negative,True,2,14,Twitter
sepedi_067,Sepedi,kgadi ya borena o kare lo swara 16years this year mowe gona,positive,True,1,12,Twitter
sepedi_068,Sepedi,his nails were long and very dirty okare a tlete ka letsopa,neutral,True,4,12,Twitter
setswana_217,Setswana,i wrote myself reference maloba le certificate of appreciation ke rona re se dirileng,positive,True,1,14,Twitter
sepedi_212,Sepedi,maybe ntate sam o tla e etsa tjenahaele ee,neutral,True,1,9,Twitter
sepedi_013,Sepedi,motho a tsamaye a yo wela kua kgule,neutral,True,2,8,Twitter
sesotho_194,Sesotho,so lefatshe kaofela le ngola re vele,neutral,True,1,7,Twitter
isixhosa_265,isiXhosa,kubekho laaalgoa bus company here in gq yhoo oodriver bacinga baqhiba amaphelajikileza soze uyinuke imali yakho kubo,positive,True,1,17,Twitter
sepedi_300,Sepedi,bona im ready to tackle it,negative,True,1,6,Twitter
sesotho_111,Sesotho,ke bua haholo hore when im sipped ene i always regret it after,negative,True,4,13,Twitter
setswana_157,Setswana,"eish,e ya go mo tsenya dingalo eo since ele human rights advocate.",neutral,True,1,13,Twitter
isixhosa_175,isiXhosa,madunasizakele 😂😂😂🤣🤣🤣 only time will tell xolisa kusase early,positive,True,2,8,Twitter
setswana_096,Setswana,nnyaa mahoko a wetse rra,positive,True,1,5,Twitter
isixhosa_251,isiXhosa,ta size syzalouw so you really think mokotjo would be a backup to zwanecabanga kahle mfo,negative,True,6,16,Twitter
setswana_124,Setswana,okay neke ipotsa gore aa ke bona wena,negative,True,1,8,Twitter
isixhosa_116,isiXhosa,justbongza 🤣🤣🤣 yes youim sure ne vaylense izokwehla kancinci,negative,True,1,8,Twitter
sesotho_228,Sesotho,ntate thuso o kae when i need him,positive,True,2,8,Twitter
sesotho_300,Sesotho,girls kopela le itlhokomeleng go nale monna o a tsamayang a tshwara basadi marago ga fetsa abafe r6000,negative,True,2,18,Twitter
isixhosa_220,isiXhosa,mfoka jobe news just in they thought its you in that convoy mhlekazi,positive,True,4,13,Twitter
sesotho_267,Sesotho,covi19 vaccine government sends important message to sansfull story bonang big brother thuso andre de ruyter condolences lesufi kabza,neutral,True,1,19,Twitter
setswana_131,Setswana,ayi bese beyaphika kuthi bazama ukumbulala sengize ngithatha i side nami an bengeke ngikholwe if bekusho umthande but uzisholo yena udumakahle,negative,True,4,21,Twitter
sepedi_274,Sepedi,dan tshanda ne a tlhokahala ntse o ntshwarisitse letlapa,negative,True,1,9,Twitter
isixhosa_067,isiXhosa,fikz the cook athigeleba 😂 ngicela le recipe,positive,True,1,7,Twitter
sepedi_238,Sepedi,fi mett jamet jamet jamet jamet puoll how i read ur hazelezclosest rate 110 kita sepupu an di rl beb see you on my tl kadang,positive,True,5,25,Twitter
sesotho_106,Sesotho,nahana no why so innocently that time,neutral,True,4,7,Twitter
sepedi_003,Sepedi,le nna nkao kwatela keo bona gore o king of tlc and you dont want menka kwata,negative,True,3,17,Twitter
sepedi_007,Sepedi,aowa no akere we know this week batho ba di 25 ledi 27 are getting paid faacts,negative,True,4,15,Twitter
sesotho_012,Sesotho,thuso mbedu is so adorable on,positive,True,2,6,Twitter
isixhosa_191,isiXhosa,i wanna laugh at that jali and chris tweet mara i dont want mhlekazi to block me 🤣🤣😂,positive,True,6,17,Twitter
sesotho_152,Sesotho,motho eo ntate ekare ha a moholo he is not even thinking before saying anything hobane o nahana o tseba haholo,negative,True,4,21,Twitter
setswana_122,Setswana,kagiso wa tura are founela ntate phiri,negative,True,1,7,Twitter
sepedi_216,Sepedi,ke dutse ke tlou mokgareng its not even kotapass nine,positive,True,1,10,Twitter
isixhosa_186,isiXhosa,lindilesifile ndilibele but sowetan is retweeting me,neutral,True,3,7,Twitter
sepedi_028,Sepedi,maam that place is the ghetto tswa hela koo remember youre the one who said id see kabza in sa,neutral,True,5,20,Twitter
isixhosa_258,isiXhosa,clibo sa1 i need to heal mhlekazi,positive,True,1,7,Twitter
sesotho_062,Sesotho,lesedi kganya i am happy to announce will now be shipping outside south africa we courier world wide at your own cost thokozani,positive,True,8,23,Twitter
setswana_223,Setswana,maloba went there for the 1st time hey,neutral,True,2,8,Twitter
setswana_181,Setswana,ke bosigo guys my daughter wants to sleep,neutral,True,1,8,Twitter
setswana_029,Setswana,matla sona dankie ditsala a monate wa mmino wa sedumedi 88 8,negative,True,1,10,Twitter
sesotho_154,Sesotho,proves that thusos character isnt just hyperbole,negative,True,2,7,Twitter
setswana_139,Setswana,you dont need to kwat bese ngisho nje ukuthi most people are not aware of ra is saying,negative,True,6,18,Twitter
sesotho_236,Sesotho,ke jele granola a bo ke nwa faefe and ke tswa ditshiping ha o bata ntwa a re bue sente ke nwa alcohol not temperature,positive,True,4,25,Twitter
isixhosa_150,isiXhosa,gugla grl uhlalaphi maybe inkinga ilapho lol,positive,True,2,7,Twitter
sesotho_099,Sesotho,lmfao rekopa a new menu on the lunch boxes pls,neutral,True,2,10,Twitter
sepedi_257,Sepedi,bathong amo leave me alone please,positive,True,2,6,Twitter
sepedi_292,Sepedi,ke pallwa ke gotsamaa kana i wont even make it to taung kamoso,neutral,True,2,13,Twitter
sepedi_026,Sepedi,roma deserves a top 4 spot,positive,True,1,5,Twitter
sesotho_037,Sesotho,ke ba shebile ba etsa bonnete ba hore ba fa e mong ke e mong a litulong ke ea ipotsa na hana sena se bakoa keng,positive,True,1,26,Twitter
sesotho_285,Sesotho,your pastor also lie to you every sunday including other newspapers empa hao buwe fakoldont reserve words for him amp,negative,True,2,20,Twitter
sepedi_048,Sepedi,the real meaning of that khuli track tswa da,neutral,True,2,9,Twitter
sesotho_019,Sesotho,this doesnt make sense we know thope is not happening so why do all this sometimes i hate this show,negative,True,11,20,Twitter
sepedi_107,Sepedi,watseba bothata a se small odds ke wager mzala wager 10tao o tla bona gore 143 ase small odds,negative,True,1,18,Twitter
setswana_199,Setswana,a ba tlhasetse le ka fa go wena ka foo kgosi,positive,True,1,11,Twitter
sepedi_056,Sepedi,ao ntate ice i feel you my nigga this is the sweetest thing honestly and im a proud senyofu,neutral,True,9,19,Twitter
sesotho_223,Sesotho,is that you trending or other thuso,neutral,True,4,7,Twitter
sepedi_214,Sepedi,eish aowa ere gona le lebale,positive,True,1,6,Twitter
sepedi_121,Sepedi,foetsek wena i dont appreciate you,positive,True,3,6,Twitter
isixhosa_018,isiXhosa,slunce14 e mma nta rona setse re tsamaa bo 12 mme ra tshela hela gape the clock is ticking wa bona,neutral,True,2,20,Twitter
isixhosa_168,isiXhosa,cishe ngathi sebenza brown envelope lol,neutral,True,1,6,Twitter
isixhosa_218,isiXhosa,sizwedhlomo ey sizwedhlomo phela udume ngama predictions wokvaya what did you hear now b,neutral,True,4,14,Twitter
sepedi_073,Sepedi,a go tla duduediwa ka nako go le kung fu,neutral,True,1,10,Twitter
isixhosa_048,isiXhosa,maerronxumalo phofu vele u are a hooligan 🤣🤣🤣🤣,neutral,True,2,7,Twitter
setswana_147,Setswana,mme kana the black one edi gaisa tsohle,negative,True,1,8,Twitter
setswana_116,Setswana,no ini check how many game costing errors intentional or not bese ubuye kimi,negative,True,5,14,Twitter
sesotho_258,Sesotho,nyaa ga kare latlha kare a bee okaseje mateng ele 32 degrees ka montle man nthomelela serope moo ketle go gadika,positive,True,1,20,Twitter
isixhosa_182,isiXhosa,carwootah yey why umnka ixesha elingakai thought yi 2 hours😳,positive,True,1,9,Twitter
isixhosa_146,isiXhosa,sjavas music gives me so much hope nesami isimo sizolunga,neutral,True,3,10,Twitter
sesotho_253,Sesotho,only thing i hate ka kasi ke batho ba ho dlala music hoseng eyo jeso,negative,True,3,15,Twitter
sesotho_262,Sesotho,thank you kea leboha haholo fela,positive,True,2,6,Twitter
sesotho_125,Sesotho,why ne ke nahana wa jola all this time,negative,True,2,9,Twitter
isixhosa_114,isiXhosa,king thukzin mthembu and inyama yenhloko yakhonaehostel uyanela 🤝,neutral,True,1,8,Twitter
sesotho_026,Sesotho,motho a ka nahana oa soasoa meichommie,positive,True,1,7,Twitter
isixhosa_024,isiXhosa,thamsanqa hi thamsanqa thank you for contacting us please note that we have responded to your dm,neutral,True,8,17,Twitter
sesotho_017,Sesotho,site visit 012022 countdown to this sunday have you got your ticket yethmu for deliveries and drinks will be available tlang re bueng kgang tsa pelo,neutral,True,7,25,Twitter
setswana_204,Setswana,kusamele kwe sibambe i meeting siyi goli bese usho lamazwi akho futhi,neutral,True,1,12,Twitter
isixhosa_263,isiXhosa,shimza01 is the best dj in the country… my opinion doesn’t really matter but i know music kunye,neutral,True,8,19,Twitter
sesotho_229,Sesotho,ke nahana matampi o robetse a sa ja le hoja ke nthoe mo hlahetseng today,neutral,True,2,15,Twitter
setswana_237,Setswana,yerrrr mama rori you are my size wena looking 25yrs,positive,True,3,10,Twitter
setswana_115,Setswana,i repeat efang ntate o country i really wanna see something,neutral,True,3,11,Twitter
isixhosa_001,isiXhosa,y’all are keyboard warriors y’all don’t vote kaloku idolssa,neutral,True,1,12,Twitter
sepedi_061,Sepedi,didnt we all stop owning underwear a long time ago kapa ke nna feela,neutral,True,2,14,Twitter
setswana_123,Setswana,sesi i don t even cause drama i let them see me bese the clothes will be in black bags makahambe,negative,True,7,21,Twitter
sepedi_093,Sepedi,make it 2 gore pelo e wele,positive,True,1,6,Twitter
setswana_258,Setswana,ey and it s bad go tlaa siama laitaka,positive,True,3,9,Twitter
setswana_019,Setswana,nna makuku le jaana ya gana ya ko ntlong but the mobile one is fine,negative,True,3,15,Twitter
sesotho_052,Sesotho,contradiction e teng mona papisong le gazzette e etsang appoint pm ea 20 oct designate joang a entsoe appoint,negative,True,1,18,Twitter
isixhosa_033,isiXhosa,whoever laced that cyanide clearly didn’t put enough ngicela nimqedele 🙏🏾,positive,True,1,11,Twitter
sepedi_281,Sepedi,this is not the finale i have imagined ahh shem e padile season 2 we dont need season 3 please,neutral,True,9,18,Twitter
sesotho_121,Sesotho,sheba u ka fasa lebata wa ba sober oa tsamaya ka belo ke nepahetseng motho oa gd6 a tla ho wena straight ya ba ke phetho,positive,True,1,26,Twitter
isixhosa_215,isiXhosa,lunga 21 inoba usanxilile mntasekhaya very much so,neutral,True,3,7,Twitter
sesotho_060,Sesotho,nahana fela no receptionist at school tjo,positive,True,2,7,Twitter
sesotho_123,Sesotho,nahana ha chelete ea phala phala e qeta ho likela namibia ebe motho o fihla a cho tjena,negative,True,1,18,Twitter
setswana_079,Setswana,happiest of bdays ntate blessings and cheers to the years,positive,True,2,10,Twitter
sesotho_227,Sesotho,thata kana re emeletse rothe mo lapeng nna hake tsena mo bus i see the boyfriend ka tenega gore kante gake itse,negative,True,2,22,Twitter
sesotho_178,Sesotho,this so encouraging to read your tweets that are so accommodating and encouraging a majita to stop blaming themselves with their lives ke tletse,positive,True,9,24,Twitter
isixhosa_195,isiXhosa,luna sowata nalo o zishakayo kancane is making it worse 🫠,neutral,True,2,10,Twitter
sepedi_183,Sepedi,imagine a pilot stealing 300nogal 300 ya ex convict ok le dula kae cos ke worried le tswa kasi efeng seshego neh,neutral,True,2,21,Twitter
isixhosa_192,isiXhosa,onezwa that time bendi encouraga ke mna bendingaphoxisibut akhonto wethu nomdade,negative,True,1,11,Twitter
sesotho_133,Sesotho,kopa thuso someone please help me pay my rain life is so painful without wifi,negative,True,5,15,Twitter
sepedi_111,Sepedi,le embalenhle ekene letse moo we struggling nje ka ho hema,negative,True,1,11,Twitter
sesotho_071,Sesotho,ausi oo o motle hleng btw can you please give me the and artist of the song playing in the background,negative,True,8,21,Twitter
sepedi_240,Sepedi,you deserve it all mababe naledi mogadime,neutral,True,2,7,Twitter
setswana_109,Setswana,re ngadile rotlhe hela ka room nkare its not a saturday,negative,True,2,11,Twitter
setswana_030,Setswana,mine always silent when i sleep angfuni nje kutsi kubhazamiseke emadloti ebusuku nasikhuluma bese kuyatfusa ngekutsi ku ringe,neutral,True,4,18,Twitter
sesotho_294,Sesotho,relationship di satlo fela ke loadshedding,neutral,True,1,6,Twitter
sesotho_186,Sesotho,ebe tupac ntsa etsang kare nka re drrrr fast ke khutle,neutral,True,1,11,Twitter
setswana_101,Setswana,i have been the magistrate sent me for a week inside horrible week it was at kgosi muru,neutral,True,8,18,Twitter
sepedi_262,Sepedi,cant we get his acct suspended please as a moruti shouldnt he be posting bible verses only,positive,True,7,17,Twitter
sesotho_180,Sesotho,nahana taba e ntle ha kana motho a re o traumatized ha qeta ke itse ke batla etsahale,negative,True,1,18,Twitter
setswana_050,Setswana,dj a tshameka pina ya mang,neutral,True,1,6,Twitter
sesotho_040,Sesotho,ore i love you bare thank you utlwe ekare you can rewind and press play again,positive,True,8,16,Twitter
setswana_069,Setswana,molaya-kgosi o a mo itaela,positive,True,1,6,Twitter
sesotho_252,Sesotho,stop being obsessed about khabazela wena thuso,positive,True,1,7,Twitter
sesotho_159,Sesotho,not taking any chance to not hear rock lefatshe livereally want to go to that intimate night with kbmamosadi please,negative,True,5,20,Twitter
sepedi_184,Sepedi,suzan o re thotse john ele snoop dog a fana ka warning,neutral,True,1,12,Twitter
sepedi_138,Sepedi,shoki if youre dragging me go senyegile,negative,True,2,7,Twitter
isixhosa_261,isiXhosa,zwelethuo uxolo 😬 i hope you won,positive,True,2,6,Twitter
setswana_107,Setswana,nah he s cooked hey it s the only way to explain it wa lwala daman,negative,True,5,16,Twitter
sesotho_282,Sesotho,shes in the good mood mo kope chelete,positive,True,2,8,Twitter
sepedi_081,Sepedi,was mpho the last one,negative,True,2,5,Twitter
setswana_169,Setswana,why am i in town ke thubilwe jaana,negative,True,3,8,Twitter
setswana_270,Setswana,hi swin we ni ri kwala phorola street soshanguve ext12b pretoria north,neutral,True,1,13,Twitter
setswana_162,Setswana,o sharp mara why ote fihla,negative,True,1,6,Twitter
sepedi_030,Sepedi,sorry i took long ware go bohloko ko kae,neutral,True,2,9,Twitter
sesotho_242,Sesotho,empa 30 days hae so fete,neutral,True,1,5,Twitter
sepedi_166,Sepedi,definition of this queen in particularbeautiful intelligent positive uplifting honestloyalnaturalwell spoken talented vibesloverparty starter etc,negative,True,1,15,Twitter
sepedi_249,Sepedi,mafahla a fela net so,neutral,True,2,5,Twitter
sesotho_008,Sesotho,home affairs le traffic ntho tsena tsa lone li phoshoa hoo kore le mmuso ore otla ka mpama nahana ausi thandi,negative,True,2,21,Twitter
sesotho_148,Sesotho,ah ah yaanon ore tsenya mo mathateng a gagonna weekend re bata dijo full plate,positive,True,1,15,Twitter
sesotho_047,Sesotho,watching it on tiktok nahana,neutral,True,1,5,Twitter
sesotho_035,Sesotho,ba tla go huduwa gore mercilessly theyre always bums though,neutral,True,1,10,Twitter
sepedi_286,Sepedi,nka lela 40days and 40nights go tlhakana le gore le yone bolo ga ke e rate,neutral,True,1,16,Twitter
isixhosa_050,isiXhosa,oscarnkululeko kancane kancane please theres not g,neutral,True,2,7,Twitter
sepedi_098,Sepedi,musa khawula drops a bomb and moves on to the next storygana mathatadrops allegedly then moves on,negative,True,3,17,Twitter
sesotho_168,Sesotho,etsang bana plus bana ba fela this year,neutral,True,1,8,Twitter
isixhosa_137,isiXhosa,the previous load shedding scheduled ended at 2030 and at 2100 another one kicked in… wow yintoni le esikuyo 😩,negative,True,3,17,Twitter
isixhosa_013,isiXhosa,im in this training session and everytime this trainer makes a mistake she says oopsie 🤣🤣she looks 50 huns will be huns bethuna,neutral,True,8,22,Twitter
setswana_156,Setswana,not my uber driver athi cela angikhansele uhambo bese ngithatha leyo mali sfake petrol before enghambisa,neutral,True,2,16,Twitter
isixhosa_045,isiXhosa,thuli zl lol khange ivulwe 😂,positive,True,1,5,Twitter
setswana_014,Setswana,multiple blessings on your birthday ntate gana,positive,True,1,7,Twitter
setswana_202,Setswana,dibono dintle he even though di ntsha makaka,negative,True,1,8,Twitter
setswana_158,Setswana,owaii last time o ne o rialo less than a day o bo o bua gore banna ba seka ba nama ba sule,positive,True,2,23,Twitter
setswana_089,Setswana,team ashi e mpolaya blind reetsang le happy ka this decision bo ntate,positive,True,2,13,Twitter
sepedi_066,Sepedi,sis tamara and thato deserved to be in the top 5,positive,True,3,10,Twitter
setswana_194,Setswana,you will claim at kgosi muru cmax,neutral,True,2,7,Twitter
setswana_144,Setswana,bese i ask myself why the politicians bona aren t rushing to retire batibulalisa when they are guaranteed a good retirement futsi and uyababona kutsi badziniwe,negative,True,9,26,Twitter
sesotho_268,Sesotho,le iketla hore le tsebanang maobane ke laba ka siea koloi kfc holimo ka ea down town ka maoto hoping to see anyone from here dololo,negative,True,1,26,Twitter
isixhosa_184,isiXhosa,pirates supporters i know the pain we felt it kwi chiefsnantsi i50kg ye grandpa guys it will eas the pain lol,neutral,True,9,22,Twitter
isixhosa_199,isiXhosa,johnmcardozo1 what are they stealing kanti nantsi inyama phantsi nje 🙆🏽‍♂️🙆🏽‍♂️,positive,True,3,10,Twitter
sesotho_003,Sesotho,wish i can sing that verse sefela se se maatla lefifi le letsho letsho le mofuteng o kgopo,negative,True,3,18,Twitter
sepedi_255,Sepedi,abo bani labo bastshele on how do you even find a catch,negative,True,4,12,Twitter
isixhosa_059,isiXhosa,honestly there must be some smart engineers somewhere who can resolve the maintain backlog yintoni ingxaki bethunana,negative,True,5,17,Twitter
isixhosa_124,isiXhosa,😂 i tweeted the other day here we live with people who finish 5 years bangaboni umlungu or a tall building,negative,True,7,19,Twitter
sesotho_013,Sesotho,o gorogile aker mme my girl o restilenyana,neutral,True,1,8,Twitter
sesotho_230,Sesotho,eish ke nale fela r50,neutral,True,1,5,Twitter
sepedi_222,Sepedi,nota is saying nasty c ke ngwana ke ngwana,neutral,True,1,9,Twitter
sesotho_089,Sesotho,haeba opalama serahamajoe like i do otlaa feta,positive,True,3,8,Twitter
sepedi_236,Sepedi,nkase kgone hotla abutaka wale nyaopes oteng so ke gadile borotho,positive,True,1,11,Twitter
setswana_210,Setswana,been worried about the amount of content i need to consume for this assignment due kamoso forgetting go re extensions are a thing,negative,True,6,23,Twitter
sesotho_183,Sesotho,moya mahlong a tau oya a swere serumula,neutral,True,2,8,Twitter
setswana_113,Setswana,ke tshaba go botsa gore o raya jang cos i ve always assumed le di reka hela just nje,positive,True,3,19,Twitter
sesotho_006,Sesotho,lekhale ho tletse already ka moo,neutral,True,1,6,Twitter
isixhosa_211,isiXhosa,sammy921027 gift sehlola realmrumadrive that was my question bafo ngoba naku statement wawngaveli nokuthi uthathwe ubani impendulo engayithola bathi bank charges,negative,True,4,21,Twitter
isixhosa_190,isiXhosa,bulela u dont have to use emotional blackmail for clout at the officers expense an the people who suffered ubolile,positive,True,6,20,Twitter
setswana_172,Setswana,ebile ro kopana kp societeng nna le wena g r ke explain ne pila lol,neutral,True,1,15,Twitter
isixhosa_017,isiXhosa,nomonde sky somusa esmall street so he can buy everything at a low price bese sodla inyama kwa mai mai or busy corner uzakhetha,neutral,True,5,24,Twitter
isixhosa_239,isiXhosa,langton grant stusjohnson not khayalitshalanga philip and nyanga,neutral,True,2,8,Twitter
sepedi_250,Sepedi,i think i blocked him this other time a bolela matlakala,positive,True,4,11,Twitter
setswana_160,Setswana,o a tseba nna i need to have someone explain ntate thebeeakhale before o can support this organization moruo oa mang,positive,True,6,21,Twitter
sesotho_295,Sesotho,dc should just cut a cheque aquaman o gorogile,positive,True,3,9,Twitter
sepedi_072,Sepedi,i hardly even eat their chicken to the bone,negative,True,3,9,Twitter
sepedi_095,Sepedi,never this is my life aibo mangyeka lento what else can i do my limits go as far as alcohol,positive,True,9,20,Twitter
sesotho_246,Sesotho,went to bed at 4am and i was so scared i wouldnt be able to wake up at 6am to get kganya ready for school,negative,True,9,25,Twitter
sepedi_034,Sepedi,the brown jersey e mo thusitse straight i suspect o rwele ka yona,positive,True,2,13,Twitter
setswana_262,Setswana,been saying sis please host ntate justice on burning platform,positive,True,2,10,Twitter
sesotho_279,Sesotho,nna ke lula seke bona lifoto fela mehlaena about things that happened in haholo tse academic,positive,True,1,16,Twitter
sesotho_149,Sesotho,joale hake nahana permanent head damage for the second time kere yhooo hase fete senoelo,positive,True,1,15,Twitter
sesotho_146,Sesotho,i need your permission tlheng ke faras kanathroa,neutral,True,2,8,Twitter
sepedi_260,Sepedi,lol kgang ya gore mahikeng e leswe e le hiritlhile neh,positive,True,1,11,Twitter
sepedi_205,Sepedi,i hope you learn to make it on ur own,negative,True,3,10,Twitter
sesotho_273,Sesotho,but its really hot today empa i understand its a need,negative,True,5,11,Twitter
setswana_224,Setswana,okare mosadimogolo wa leburu she can t dance for shii maara atleast she is enjoying,negative,True,4,15,Twitter
sesotho_286,Sesotho,lesedi hows things looking for me career wise this year,neutral,True,2,10,Twitter
sesotho_066,Sesotho,o ne a ba joetse ene ke sure ne ntse ba re o ntse a pota ho joang kajeno,positive,True,2,19,Twitter
setswana_212,Setswana,they will take double next month mfanaka otla sala ka ya airtime fela contact your finance provider,neutral,True,3,17,Twitter
sepedi_078,Sepedi,she sees all my tweets ke follower so hale fitlhe nix ntho entle ya praisiwa,positive,True,3,15,Twitter
